date,transportation_distance,fuel_consumption,production_volume,energy_usage,warehouse_area,num_suppliers,vehicle_type,transportation_mode,product_category,region,carbon_emissions,year,month,day,day_of_week,quarter,is_weekend,week_of_year,month_sin,month_cos,day_of_week_sin,day_of_week_cos,carbon_emissions_lag_1,carbon_emissions_lag_3,carbon_emissions_lag_7,carbon_emissions_lag_30,carbon_emissions_rolling_mean_7,carbon_emissions_rolling_std_7,carbon_emissions_rolling_min_7,carbon_emissions_rolling_max_7,carbon_emissions_rolling_mean_14,carbon_emissions_rolling_std_14,carbon_emissions_rolling_min_14,carbon_emissions_rolling_max_14,carbon_emissions_rolling_mean_30,carbon_emissions_rolling_std_30,carbon_emissions_rolling_min_30,carbon_emissions_rolling_max_30,emission_intensity,fuel_efficiency,emission_per_unit
2023-08-13,338.7,238.9,2900,1085.5,9686,14,electric_van,sea,consumer_goods,north,198.2,2023,8,13,6,3,1,32,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,326.6,245.3,656.7,419.7,500.05714285714294,292.2991610042897,198.2,1011.8,561.5642857142858,271.3445201701577,198.2,1068.1,675.2966666666667,381.2352305637411,198.2,1821.7,0.5834559905799235,1.4118382659441433,0.06832126852809375
2023-08-14,319.6,337.3,2743,2337.6,4587,9,diesel_truck,road,food,east,1111.9,2023,8,14,0,3,0,33,-0.8660254037844384,-0.5000000000000004,0.0,1.0,198.2,1011.8,480.2,463.1,590.3000000000001,371.83862090966545,198.2,1111.9,611.0285714285714,304.52570038964143,198.2,1111.9,696.9233333333334,387.13948273452337,198.2,1821.7,3.4681846537741734,0.9447236180904522,0.4052113702623907
2023-08-15,975.7,228.9,2439,803.1,10000,32,diesel_truck,air,consumer_goods,south,2180.0875,2023,8,15,1,3,0,33,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1111.9,326.6,753.1,848.4,794.1553571428573,711.7589911275404,198.2,2180.0875,715.0776785714287,519.1204305346909,198.2,2180.0875,741.3129166666666,472.12469514295617,198.2,2180.0875,2.2320953209788064,4.244019138755981,0.8934784836065575
2023-08-16,453.8,173.4,1429,1695.6,3896,17,hybrid_truck,road,electronics,north,622.4,2023,8,16,2,3,0,33,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2180.0875,198.2,485.2,378.7,813.7553571428572,703.6763624831807,198.2,2180.0875,683.2419642857143,509.3807320962782,198.2,2180.0875,749.4362500000001,467.7467117131098,198.2,2180.0875,1.368513632365875,2.602064220183486,0.43524475524475525
2023-08-17,902.8,492.8,3953,788.6,8558,22,diesel_truck,air,electronics,south,2180.0875,2023,8,17,3,3,0,33,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,622.4,1111.9,245.3,1249.2,1090.1535714285715,814.4438552598552,198.2,2180.0875,804.3482142857143,642.6416208939623,198.2,2180.0875,780.4658333333333,528.9200690962825,198.2,2180.0875,2.412134874972339,1.8282705548805183,0.5513625442589782
2023-08-18,668.0,234.2,3569,1007.7,11469,29,diesel_truck,sea,consumer_goods,south,497.1,2023,8,18,4,3,0,33,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2180.0875,2180.0875,1011.8,505.2,1016.6250000000002,845.3441962634217,198.2,2180.0875,819.2625,632.080136753913,198.2,2180.0875,780.1958333333333,529.0674774378705,198.2,2180.0875,0.7430493273542601,2.8401360544217686,0.1392436974789916
2023-08-19,815.3,452.3,3192,2165.7,7647,19,hybrid_truck,air,pharmaceuticals,east,2180.0875,2023,8,19,5,3,1,33,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,497.1,622.4,326.6,885.9,1281.4089285714288,882.6454221459027,198.2,2180.0875,923.4830357142857,727.6913531816655,198.2,2180.0875,823.3354166666667,587.5182190231108,198.2,2180.0875,2.6706939850545144,1.7985881314802556,0.682770905104917
2023-08-20,552.4,153.5,726,1903.5,5432,24,electric_van,air,food,north,1059.6,2023,8,20,6,3,1,33,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,2180.0875,2180.0875,198.2,1101.6,1404.4660714285715,757.653597454086,497.1,2180.0875,952.2616071428572,724.2880283865284,198.2,2180.0875,821.9354166666667,586.8819727385288,198.2,2180.0875,1.9147090711962413,3.5754045307443363,1.4574965612104538
2023-08-21,619.2,145.9,3248,509.9,6904,25,hybrid_truck,air,pharmaceuticals,east,1506.9,2023,8,21,0,3,0,34,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1059.6,497.1,1111.9,323.4,1460.894642857143,746.8648204626069,497.1,2180.0875,1025.5973214285716,724.7916800373796,198.2,2180.0875,861.3854166666666,591.9702022902886,198.2,2180.0875,2.429700096742986,4.215112321307012,0.46380424746075716
2023-08-22,543.3,64.0,764,1243.1,9837,27,diesel_truck,road,chemicals,west,650.5,2023,8,22,1,3,0,34,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1506.9,2180.0875,2180.0875,1276.9,1242.382142857143,724.8114103084972,497.1,2180.0875,1018.2687500000001,728.2692883076057,198.2,2180.0875,840.5054166666666,587.84157933886,198.2,2180.0875,1.1951129891603895,8.358461538461539,0.8503267973856209
2023-08-23,275.7,343.3,1895,364.2,4449,10,hybrid_truck,rail,machinery,west,327.7,2023,8,23,2,3,0,34,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,650.5,1059.6,622.4,323.7,1200.282142857143,773.7321002862636,327.7,2180.0875,1007.0187500000001,738.2849701554618,198.2,2180.0875,840.63875,587.7207574362542,198.2,2180.0875,1.1843151427538852,0.8007551553877432,0.17283755274261603
2023-08-24,750.2,215.8,1957,1358.0,7500,33,electric_van,road,electronics,north,514.7,2023,8,24,3,3,0,34,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,327.7,1506.9,2180.0875,501.3,962.369642857143,671.5350588025123,327.7,2180.0875,1026.2616071428572,720.1933145841725,198.2,2180.0875,841.0854166666667,587.459001330674,198.2,2180.0875,0.6851703940362087,3.4603321033210332,0.26287027579162414
2023-08-25,352.7,439.0,1145,1757.4,8454,30,hybrid_truck,rail,electronics,south,533.8,2023,8,25,4,3,0,34,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,514.7,650.5,497.1,1102.6,967.6125000000001,667.4278608412178,327.7,2180.0875,992.11875,732.1626734726934,198.2,2180.0875,822.1254166666666,587.9064044406762,198.2,2180.0875,1.5091885778908678,0.801590909090909,0.4657940663176265
2023-08-26,121.9,262.9,2758,560.7,7117,11,diesel_truck,road,food,north,561.1,2023,8,26,5,3,1,34,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,533.8,327.7,2180.0875,839.0,736.3285714285715,406.9133188378338,327.7,1506.9,1008.86875,718.3176084968834,198.2,2180.0875,812.8620833333334,589.817607907632,198.2,2180.0875,4.565500406834825,0.4619173929518758,0.20337078651685395
2023-08-27,680.9,485.7,3948,935.5,11869,22,diesel_truck,sea,electronics,north,597.8,2023,8,27,6,3,1,34,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,561.1,514.7,1059.6,1821.7,670.357142857143,382.46804597309557,327.7,1506.9,1037.4116071428573,691.0488347478434,327.7,2180.0875,772.0654166666667,559.1627430915566,198.2,2180.0875,0.8766681331573544,1.3990137661803985,0.15138009622689289
2023-08-28,259.4,133.5,1918,1175.2,5028,23,hybrid_truck,sea,machinery,west,225.9,2023,8,28,0,3,0,35,-0.8660254037844384,-0.5000000000000004,0.0,1.0,597.8,533.8,1506.9,364.9,487.357142857143,153.3003789639105,225.9,650.5,974.125892857143,723.5097054839204,225.9,2180.0875,767.4320833333334,563.2141497870015,198.2,2180.0875,0.8675115207373273,1.928624535315985,0.1177175612298072
2023-08-29,946.4,440.9,1973,2323.0,9845,19,electric_van,air,machinery,west,1941.9,2023,8,29,1,3,0,35,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,225.9,561.1,650.5,411.4,671.8428571428574,576.1713456288948,225.9,1941.9,957.1125,695.217330055584,225.9,2180.0875,818.44875,598.0897813952145,198.2,2180.0875,2.0497150094996837,2.1416610092781174,0.9837386018237082
2023-08-30,958.5,399.5,3490,2485.2,6758,25,hybrid_truck,sea,machinery,south,612.2,2023,8,30,2,3,0,35,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1941.9,597.8,327.7,419.4,712.4857142857145,557.5841623425468,225.9,1941.9,956.3839285714286,695.6003224496322,225.9,2180.0875,824.8754166666666,594.6801456227382,198.2,2180.0875,0.6380406461698802,2.393258426966292,0.17536522486393585
2023-08-31,923.4,396.9,1887,398.8,8904,30,electric_van,air,textiles,south,1386.7,2023,8,31,3,3,0,35,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,612.2,225.9,514.7,723.4,837.0571428571429,601.6948308933779,225.9,1941.9,899.7133928571428,616.0005811463967,225.9,2180.0875,846.9854166666667,603.0489724377497,198.2,2180.0875,1.5001081782778019,2.3206835888414177,0.7344809322033898
2023-09-01,433.1,430.2,2399,1974.2,7624,10,electric_van,rail,machinery,north,431.9,2023,9,1,4,3,0,35,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1386.7,1941.9,533.8,1068.1,822.5000000000001,611.4087639760064,225.9,1941.9,895.05625,619.5150391394476,225.9,2180.0875,825.77875,606.1832656315985,198.2,2180.0875,0.9949320433079935,1.0044063079777366,0.17995833333333333
2023-09-02,113.9,392.5,3004,1117.8,11848,12,hybrid_truck,sea,machinery,east,328.1,2023,9,2,5,3,1,35,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,431.9,612.2,561.1,484.6,789.2142857142859,633.9387310788844,225.9,1941.9,762.7714285714285,512.4998858214823,225.9,1941.9,820.5620833333335,609.8827243070801,198.2,2180.0875,2.855526544821584,0.2894536213468869,0.1091846921797005
2023-09-03,935.5,331.8,3272,1163.4,3165,16,electric_van,rail,textiles,north,475.4,2023,9,3,6,3,1,35,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,328.1,1386.7,597.8,288.3,771.7285714285715,641.738474027871,225.9,1941.9,721.0428571428572,510.2508458731697,225.9,1941.9,826.7987499999999,605.1907149651794,198.2,2180.0875,0.5076348104644954,2.8109975961538463,0.14524900702719218
2023-09-04,485.4,109.1,1749,1959.4,7591,4,diesel_truck,road,pharmaceuticals,south,867.2,2023,9,4,0,3,0,36,-1.0,-1.8369701987210297e-16,0.0,1.0,475.4,431.9,225.9,721.0,863.3428571428574,594.8954161787409,328.1,1941.9,675.35,460.7007851757341,225.9,1941.9,831.6720833333333,604.8979579687616,198.2,2180.0875,1.7828947368421055,4.408719346049046,0.4955428571428572
2023-09-05,970.0,64.6,1481,2320.5,3589,32,hybrid_truck,rail,chemicals,east,621.8,2023,9,5,1,3,0,36,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,867.2,328.1,1941.9,656.7,674.757142857143,358.1221339950167,328.1,1386.7,673.3000000000001,460.88368464204746,225.9,1941.9,830.5087500000001,605.2795053461946,198.2,2180.0875,0.6403707518022657,14.786585365853659,0.4195681511470985
2023-09-06,967.3,464.4,1654,2392.0,7524,34,electric_van,road,automotive,west,792.6,2023,9,6,2,3,0,36,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,621.8,475.4,612.2,480.2,700.5285714285716,359.3589557081064,328.1,1386.7,706.5071428571428,450.70322397216165,225.9,1941.9,840.9220833333334,601.7217490707625,198.2,2180.0875,0.8185479706702469,2.078427159432746,0.47891238670694863
2023-09-07,867.7,327.5,1087,1569.7,5821,11,diesel_truck,rail,electronics,south,818.4,2023,9,7,3,3,0,36,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,792.6,867.2,1386.7,753.1,619.3428571428573,212.8214263738771,328.1,867.2,728.2,448.06215743251107,225.9,1941.9,843.0987499999999,601.5111781408064,198.2,2180.0875,0.9420973868999654,2.6414003044140033,0.7522058823529412
2023-09-08,365.0,408.4,975,1085.7,9509,27,hybrid_truck,rail,machinery,south,421.4,2023,9,8,4,3,0,36,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,818.4,621.8,431.9,485.2,617.8428571428573,214.39393537087656,328.1,867.2,720.1714285714286,452.79546482604303,225.9,1941.9,840.9720833333334,602.9312840296762,198.2,2180.0875,1.1513661202185792,0.8915486077186127,0.4317622950819672
2023-09-09,446.6,266.7,2321,2032.6,10693,25,diesel_truck,sea,electronics,east,504.1,2023,9,9,5,3,1,36,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,421.4,792.6,328.1,245.3,642.9857142857144,182.7338358430281,421.4,867.2,716.1000000000001,454.5885375386602,225.9,1941.9,849.5987499999999,595.9253266377767,198.2,2180.0875,1.1262287756925826,1.6682853940978708,0.21709732988802757
2023-09-10,866.0,102.8,1485,852.2,3071,7,diesel_truck,rail,food,south,624.6,2023,9,10,6,3,1,36,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,504.1,818.4,475.4,1011.8,664.3000000000001,168.0391323472062,421.4,867.2,718.0142857142857,454.10822643801635,225.9,1941.9,836.6920833333334,596.4839675733281,198.2,2180.0875,0.7204152249134949,8.342967244701349,0.42032301480484524
2023-09-11,385.2,106.3,3848,1541.0,6580,6,diesel_truck,sea,electronics,south,413.1,2023,9,11,0,3,0,37,-1.0,-1.8369701987210297e-16,0.0,1.0,624.6,421.4,867.2,326.6,599.4285714285716,164.26493553896765,413.1,818.4,731.3857142857142,441.07201375589534,328.1,1941.9,839.5754166666667,594.1376682112793,198.2,2180.0875,1.0696530295183844,3.5899347623485554,0.1073265783320343
2023-09-12,252.5,358.5,2703,1088.9,10962,30,electric_van,sea,consumer_goods,south,210.6,2023,9,12,1,3,0,37,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,413.1,504.1,621.8,198.2,540.6857142857144,219.25249089099796,210.6,818.4,607.7214285714286,293.63133918512153,210.6,1386.7,839.9887500000001,593.6802233169396,210.6,2180.0875,0.8307692307692307,0.7023643949930459,0.07788461538461539
2023-09-13,601.1,243.6,1741,1744.6,3268,6,hybrid_truck,air,pharmaceuticals,south,1876.2,2023,9,13,2,3,0,37,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,210.6,624.6,792.6,1111.9,695.4857142857145,553.8992460383987,210.6,1876.2,698.0071428571429,448.56595512689154,210.6,1876.2,865.4654166666666,621.498640095845,210.6,2180.0875,3.1160936721474837,2.4574816026165167,1.0770378874856488
2023-09-14,942.5,140.2,689,828.9,5462,25,hybrid_truck,air,chemicals,south,1659.0,2023,9,14,3,3,0,37,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1876.2,413.1,818.4,2180.0875,815.5714285714287,664.9729385829323,210.6,1876.2,717.4571428571429,485.13769609856496,210.6,1876.2,848.0958333333333,589.9728535482383,210.6,2180.0875,1.7583465818759936,6.674929178470255,2.4043478260869566
2023-09-15,726.4,271.2,1940,721.5,4015,16,electric_van,road,textiles,south,471.1,2023,9,15,4,3,0,37,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1659.0,210.6,421.4,622.4,822.6714285714288,660.3118750870332,210.6,1876.2,720.2571428571429,483.4730757188598,210.6,1876.2,843.0525,592.6095202903792,210.6,2180.0875,0.6476491613967557,2.668626010286554,0.24270994332818135
2023-09-16,613.1,78.9,1480,2320.1,10984,11,hybrid_truck,rail,electronics,south,508.6,2023,9,16,5,3,1,37,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,471.1,1876.2,504.1,2180.0875,823.3142857142858,659.952125608547,210.6,1876.2,733.1499999999999,474.5350076248725,210.6,1876.2,787.3362500000001,538.6913302956235,210.6,2180.0875,0.8282038755902947,7.67334167709637,0.3434166103983795
2023-09-17,187.5,311.9,2198,524.0,3406,10,diesel_truck,road,electronics,south,628.9,2023,9,17,6,3,1,37,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,508.6,1659.0,624.6,497.1,823.9285714285716,659.738300930215,210.6,1876.2,744.1142857142858,469.87192503283836,210.6,1876.2,791.7295833333334,536.7767163709389,210.6,2180.0875,3.336339522546419,0.5992329817833174,0.285993633469759
2023-09-18,653.5,171.0,2215,1413.1,10384,30,hybrid_truck,rail,electronics,west,484.8,2023,9,18,0,3,0,38,-1.0,-1.8369701987210297e-16,0.0,1.0,628.9,471.1,413.1,2180.0875,834.1714285714287,652.8171533548173,210.6,1876.2,716.8000000000001,473.2688258679848,210.6,1876.2,735.22,470.752007632103,210.6,1941.9,0.7407181054239877,3.7994186046511627,0.2187725631768953
2023-09-19,991.0,408.9,3093,785.9,9049,4,electric_van,air,automotive,south,1659.6,2023,9,19,1,3,0,38,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,484.8,508.6,210.6,1059.6,1041.1714285714286,651.8651975019728,471.1,1876.2,790.9285714285714,534.5523050302805,210.6,1876.2,755.2199999999999,497.0212001306491,210.6,1941.9,1.6729838709677418,2.417662844596243,0.5363930187459599
2023-09-20,226.1,189.7,540,385.6,9169,30,diesel_truck,air,automotive,west,1055.4,2023,9,20,2,3,0,38,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1659.6,628.9,1876.2,1506.9,923.9142857142859,541.0259526386625,471.1,1659.6,809.7,539.2094911855825,210.6,1876.2,740.17,480.0201958035836,210.6,1941.9,4.647291941875826,1.1856318825380179,1.9508317929759706
2023-09-21,566.5,254.8,2854,379.2,10982,19,electric_van,rail,food,west,297.4,2023,9,21,3,3,0,38,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1055.4,484.8,1659.0,650.5,729.4000000000002,473.2111896394692,297.4,1659.6,772.4857142857143,556.2716780317141,210.6,1876.2,728.4,486.5788676902841,210.6,1941.9,0.5240528634361233,2.2146207974980454,0.10416812609457092
2023-09-22,889.6,55.2,1442,685.5,3985,9,diesel_truck,rail,textiles,north,588.3,2023,9,22,4,3,0,38,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,297.4,1659.6,471.1,327.7,746.1428571428572,464.54297202427296,297.4,1659.6,784.407142857143,549.9209628025374,210.6,1876.2,737.0866666666667,481.4781340925004,210.6,1941.9,0.6605659106220525,15.82918149466192,0.4076923076923077
2023-09-23,766.7,82.6,837,2206.9,7485,10,diesel_truck,air,electronics,north,2180.0875,2023,9,23,5,3,1,38,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,588.3,1055.4,508.6,514.7,984.9267857142859,694.6758614795264,297.4,2180.0875,904.1205357142857,656.3350026561964,210.6,2180.0875,792.5995833333333,546.5616560686626,210.6,2180.0875,2.83976488211541,9.171052631578949,2.6015363961813844
2023-09-24,727.3,226.6,1837,921.5,11901,15,hybrid_truck,air,electronics,west,1742.8,2023,9,24,6,3,1,38,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2180.0875,297.4,628.9,533.8,1144.0553571428572,726.3849686639261,297.4,2180.0875,983.9919642857143,687.0238237248803,210.6,2180.0875,832.8995833333335,570.8535828990276,210.6,2180.0875,2.392969929973912,3.195518453427065,0.9482045701849836
2023-09-25,732.2,266.0,1598,2391.0,5618,26,diesel_truck,road,electronics,west,1232.0,2023,9,25,0,3,0,39,-1.0,-1.8369701987210297e-16,0.0,1.0,1742.8,588.3,484.8,561.1,1250.7982142857145,665.7288121091958,297.4,2180.0875,1042.4848214285714,669.3115347378512,210.6,2180.0875,855.2629166666667,572.9759924230157,210.6,2180.0875,1.680305510092744,2.742322097378277,0.7704815509693559
2023-09-26,423.5,320.0,3500,1579.6,9289,12,electric_van,air,electronics,south,1302.1,2023,9,26,1,3,0,39,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1232.0,2180.0875,1659.6,597.8,1199.7267857142858,642.4463719686295,297.4,2180.0875,1120.4491071428572,627.2027499384792,297.4,2180.0875,878.7395833333334,576.4811435786606,210.6,2180.0875,3.0673733804475853,1.3193146417445483,0.37192230791202513
2023-09-27,364.2,181.2,2826,1260.6,9928,30,hybrid_truck,rail,automotive,north,418.8,2023,9,27,2,3,0,39,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1302.1,1742.8,1055.4,225.9,1108.7839285714288,707.9955562299591,297.4,2180.0875,1016.3491071428571,612.9010135535804,297.4,2180.0875,885.1695833333332,569.9875772966021,210.6,2180.0875,1.1467688937568457,1.998902305159166,0.14814290767598162
2023-09-28,828.4,362.7,3747,1576.2,8368,14,electric_van,road,pharmaceuticals,east,677.4,2023,9,28,3,3,0,39,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,418.8,1232.0,297.4,1941.9,1163.069642857143,647.3878137954813,418.8,2180.0875,946.2348214285713,589.4248582422591,297.4,2180.0875,843.0195833333333,534.8180374137914,210.6,2180.0875,0.8167349891487823,2.2777014022546056,0.18073639274279615
2023-09-29,829.1,437.1,1395,1436.7,7621,13,diesel_truck,rail,pharmaceuticals,north,937.1,2023,9,29,4,3,0,39,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,677.4,1302.1,588.3,612.2,1212.8982142857144,608.0005235926922,418.8,2180.0875,979.5205357142856,573.471267421362,297.4,2180.0875,853.8495833333333,533.2701469398766,210.6,2180.0875,1.128900132514155,1.8924902990184889,0.6712750716332379
2023-09-30,880.4,400.9,2820,1969.3,10566,24,electric_van,sea,food,west,361.2,2023,9,30,5,3,1,39,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,937.1,418.8,2180.0875,1386.7,953.0571428571429,505.8492656155688,361.2,1742.8,968.9919642857143,584.037870989691,297.4,2180.0875,819.66625,530.7981458008951,210.6,2180.0875,0.4098025867937372,2.1905946752923615,0.12803970223325062
2023-10-01,921.9,67.8,3384,921.5,7670,4,electric_van,road,consumer_goods,west,516.7,2023,10,1,6,4,1,39,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,361.2,677.4,1742.8,431.9,777.9000000000002,384.5461567441133,361.2,1302.1,960.9776785714286,589.8050085657902,297.4,2180.0875,822.4929166666667,528.8843057975929,210.6,2180.0875,0.5598656409145086,13.399709302325581,0.1526440177252585
2023-10-02,560.2,266.2,3167,1076.7,10658,21,diesel_truck,rail,machinery,south,699.5,2023,10,2,0,4,0,40,-0.8660254037844386,0.5000000000000001,0.0,1.0,516.7,937.1,1232.0,328.1,701.8285714285715,328.30021684573137,361.2,1302.1,976.313392857143,579.1666521586843,297.4,2180.0875,834.8729166666667,521.2036675232546,210.6,2180.0875,1.2464362081254454,2.096556886227545,0.22080176767676768
2023-10-03,551.4,97.2,2174,2267.0,4003,34,hybrid_truck,air,textiles,south,1781.8,2023,10,3,1,4,0,40,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,699.5,361.2,1302.1,475.4,770.357142857143,486.4540980645667,361.2,1781.8,985.0419642857142,591.0553532585214,297.4,2180.0875,878.4195833333334,544.2015785930244,210.6,2180.0875,3.225561187545257,5.615071283095722,0.8192183908045977
2023-10-04,818.5,158.9,3409,2382.2,10504,7,electric_van,sea,pharmaceuticals,north,288.3,2023,10,4,2,4,0,40,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1781.8,516.7,418.8,867.2,751.7142857142859,504.34434476381284,288.3,1781.8,930.249107142857,618.9302874187342,288.3,2180.0875,859.1229166666667,554.7739455571086,210.6,2180.0875,0.3517998779743746,5.1188242651657285,0.08454545454545455
2023-10-05,685.0,494.0,1430,2263.6,5466,8,diesel_truck,rail,consumer_goods,south,969.9,2023,10,5,3,4,0,40,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,288.3,699.5,677.4,621.8,793.5,509.2542554232297,288.3,1781.8,978.2848214285714,591.5261416897555,288.3,2180.0875,870.72625,553.2773845844099,210.6,2180.0875,1.4138483965014577,1.3838383838383839,0.6777777777777778
2023-10-06,731.8,114.1,788,1222.8,4939,12,hybrid_truck,road,chemicals,east,637.1,2023,10,6,4,4,0,40,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,969.9,1781.8,937.1,792.6,750.6428571428572,507.7765645673411,288.3,1781.8,981.7705357142856,589.1904557234067,288.3,2180.0875,865.5429166666667,554.7609478928134,210.6,2180.0875,0.8694050218340612,6.357949609035621,0.8074778200253486
2023-10-07,816.2,274.5,1223,2016.8,4635,30,hybrid_truck,rail,chemicals,east,630.3,2023,10,7,5,4,1,40,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,637.1,288.3,361.2,818.4,789.0857142857145,482.95857803256746,288.3,1781.8,871.0714285714286,482.6926087123087,288.3,1781.8,859.2729166666667,556.3727650859149,210.6,2180.0875,0.7712922173274596,2.9626134301270417,0.5149509803921568
2023-10-08,901.0,328.2,3440,1347.9,11095,34,hybrid_truck,sea,electronics,south,490.8,2023,10,8,6,4,1,40,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,630.3,969.9,516.7,421.4,785.3857142857145,485.4857513479734,288.3,1781.8,781.6428571428571,420.77118706980343,288.3,1781.8,861.5862500000001,554.6309121290633,210.6,2180.0875,0.5441241685144125,2.7369380315917375,0.14263295553618136
2023-10-09,404.2,366.1,2819,1394.6,9265,20,electric_van,road,chemicals,east,501.4,2023,10,9,0,4,0,41,-0.8660254037844386,0.5000000000000001,0.0,1.0,490.8,637.1,699.5,504.1,757.0857142857143,496.96475203167716,288.3,1781.8,729.4571428571428,405.653955814721,288.3,1781.8,861.49625,554.6911375660235,210.6,2180.0875,1.2374136229022705,1.101062380822664,0.1778014184397163
2023-10-10,438.0,301.8,2453,750.3,4895,6,electric_van,sea,pharmaceuticals,east,182.2,2023,10,10,1,4,0,41,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,501.4,630.3,1781.8,624.6,528.5714285714287,257.1531820678516,182.2,969.9,649.4642857142857,394.3059386336429,182.2,1781.8,846.7495833333334,566.9514703248282,182.2,2180.0875,0.41503416856492026,1.4464993394980183,0.07424612876935614
2023-10-11,184.6,54.4,1589,1600.5,9524,19,electric_van,rail,food,north,172.0,2023,10,11,2,4,0,41,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,182.2,490.8,288.3,413.1,511.95714285714297,278.1627632468903,172.0,969.9,631.8357142857143,410.5923162515771,172.0,1781.8,838.7129166666667,574.9627430253875,172.0,2180.0875,0.9267241379310345,3.332129963898917,0.10817610062893082
2023-10-12,620.5,196.9,982,709.5,4073,8,hybrid_truck,air,machinery,east,1369.9,2023,10,12,3,4,0,41,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,172.0,501.4,969.9,210.6,569.1000000000001,401.6101509341314,172.0,1369.9,681.3000000000001,455.7350292912284,172.0,1781.8,877.35625,570.2303583288129,172.0,2180.0875,2.204183427192277,3.135421930267812,1.393591047812818
2023-10-13,132.3,283.0,1435,1029.4,8184,19,electric_van,air,pharmaceuticals,west,756.0,2023,10,13,4,4,0,41,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1369.9,182.2,637.1,1876.2,586.0857142857145,407.437579794223,172.0,1369.9,668.3642857142858,450.4554286960677,172.0,1781.8,840.0162500000001,538.3540502672166,172.0,2180.0875,5.671417854463615,0.46584507042253526,0.5264623955431755
